"","file","word","n","f","tf_idf"
"23316","53","roi",1,7,22.1106613466315
"23317","53","são",1,56,39.5327261128043
"23318","53","savings",1,5,19.2916154725656
"23319","53","say",1,4,17.4220647661728
"23320","53","seamlessly",1,1,5.8073549220576
"23321","53","secondparty",1,1,5.8073549220576
"23322","53","seeking",1,2,11.6147098441152
"23323","53","selfassessment",1,2,11.6147098441152
"23324","53","semantics",1,5,19.2916154725656
"23325","53","senior",1,7,22.1106613466315
"23326","53","separately",1,2,11.6147098441152
"23327","53","serious",1,2,11.6147098441152
"23328","53","several",1,9,24.2162344817371
"23329","53","shelfware",1,3,15.0117947018973
"23330","53","shifting",1,3,15.0117947018973
"23331","53","significantly",1,3,15.0117947018973
"23332","53","simple",1,8,23.2294196882304
"23333","53","single",1,9,24.2162344817371
"23334","53","skills",1,27,33.4206742615768
"23335","53","sole",1,51,38.7491421517601
"23336","53","specialty",1,1,5.8073549220576
"23337","53","specific",1,16,29.036774610288
"23338","53","specifically",1,2,11.6147098441152
"23339","53","spill",1,1,5.8073549220576
"23340","53","sponsor",1,3,15.0117947018973
"23341","53","sponsorship",1,2,11.6147098441152
"23342","53","sporadic",1,1,5.8073549220576
"23343","53","spreadsheets",1,1,5.8073549220576
"23344","53","staffed",1,1,5.8073549220576
"23345","53","stages",1,2,11.6147098441152
"23346","53","standardized",1,1,5.8073549220576
"23347","53","started",1,8,23.2294196882304
"23348","53","starts",1,3,15.0117947018973
"23349","53","static",1,3,15.0117947018973
"23350","53","strategists",1,1,5.8073549220576
"23351","53","strategyoriented",1,1,5.8073549220576
"23352","53","streams",1,4,17.4220647661728
"23353","53","strictly",1,1,5.8073549220576
"23354","53","structured",1,6,20.8191496239549
"23355","53","structures",1,3,15.0117947018973
"23356","53","subjective",1,1,5.8073549220576
"23357","53","subsets",1,1,5.8073549220576
"23358","53","success",1,19,30.4765776757981
"23359","53","successful",1,11,25.8975021600726
"23360","53","successfully",1,3,15.0117947018973
"23361","53","sufficiently",1,1,5.8073549220576
"23362","53","supervised",1,1,5.8073549220576
"23363","53","suppliers",1,3,15.0117947018973
"23364","53","supporting",1,51,38.7491421517601
"23365","53","surveys",1,3,15.0117947018973
"23366","53","sway",1,1,5.8073549220576
"23367","53","synergy",1,2,11.6147098441152
"23368","53","system",1,18,30.0235894037947
"23369","53","tactical",1,10,25.0989703946232
"23370","53","take",1,13,27.2971217329817
"23371","53","takeaway",1,1,5.8073549220576
"23372","53","talent",1,3,15.0117947018973
"23373","53","tally",1,1,5.8073549220576
"23374","53","targeted",1,6,20.8191496239549
"23375","53","task",1,5,19.2916154725656
"23376","53","tasks",1,11,25.8975021600726
"23377","53","technical",1,13,27.2971217329817
"23378","53","technologyoriented",1,1,5.8073549220576
"23379","53","template",1,4,17.4220647661728
"23380","53","terms",1,7,22.1106613466315
"23381","53","thereof",1,1,5.8073549220576
"23382","53","thirdparty",1,5,19.2916154725656
"23383","53","topbottom",1,1,5.8073549220576
"23384","53","topfive",1,1,5.8073549220576
"23385","53","toward",1,8,23.2294196882304
"23386","53","traditional",1,18,30.0235894037947
"23387","53","transformation",1,10,25.0989703946232
"23388","53","treated",1,6,20.8191496239549
"23389","53","trust",1,12,26.6265045460125
"23390","53","trustworthiness",1,1,5.8073549220576
"23391","53","two",1,7,22.1106613466315
"23392","53","types",1,19,30.4765776757981
"23393","53","underestimate",1,1,5.8073549220576
"23394","53","understand",1,12,26.6265045460125
"23395","53","uniform",1,2,11.6147098441152
"23396","53","unit",1,9,24.2162344817371
"23397","53","unknown",1,15,28.4960552524053
"23398","53","unmanaged",1,1,5.8073549220576
"23399","53","upfront",1,6,20.8191496239549
"23400","53","upstream",1,2,11.6147098441152
"23401","53","usefulness",1,1,5.8073549220576
"23402","53","user",1,18,30.0235894037947
"23403","53","users",1,25,32.7758760230735
"23404","53","uses",1,3,15.0117947018973
"23405","53","valerie",1,3,15.0117947018973
"23406","53","valiant",1,1,5.8073549220576
"23407","53","various",1,4,17.4220647661728
"23408","53","viewed",1,1,5.8073549220576
"23409","53","violations",1,1,5.8073549220576
"23410","53","waiting",1,2,11.6147098441152
"23411","53","warehouses",1,7,22.1106613466315
"23412","53","way",1,7,22.1106613466315
"23413","53","weaknesses",1,1,5.8073549220576
"23414","53","weeds",1,1,5.8073549220576
"23415","53","wellfunded",1,1,5.8073549220576
"23416","53","wherein",1,1,5.8073549220576
"23417","53","whose",1,2,11.6147098441152
"23418","53","without",1,51,38.7491421517601
"23419","53","workers",1,6,20.8191496239549
"23420","53","workflows",1,4,17.4220647661728
"23421","53","world",1,9,24.2162344817371
"23422","53","written",1,51,38.7491421517601
"23423","53","yet",1,9,24.2162344817371
"23424","54","gartner",29,56,6.46272527436031
"23425","54","2018",22,56,9.17579233409437
"23426","54","affiliates",22,56,9.17579233409437
"23427","54","inc",22,56,9.17579233409437
"23428","54","learning",22,32,8.08753982052184
"23429","54","andor",21,56,9.63266248561192
"23430","54","minutes",21,8,5.66014999711537
"23431","54","reserved",20,56,10.1118276232938
"23432","54","rights",20,56,10.1118276232938
"23433","54","data",16,51,12.0594407838741
"23434","54","analytics",15,51,12.6807063333117
"23435","54","years",15,19,9.97349902709019
"23436","54","2",14,55,13.5627194270493
"23437","54","hype",14,18,10.3398500028846
"23438","54","ai",13,17,10.7188528095906
"23439","54","group",13,7,8.02177397198953
"23440","54","one",13,17,10.7188528095906
"23441","54","10",12,50,14.7652556446046
"23442","54","deep",11,13,11.0362719505459
"23443","54","3",10,56,16.9191825453514
"23444","54","artificial",10,10,10.7418360321338
"23445","54","intelligence",10,27,14.3033517852238
"23446","54","2017",9,41,16.7675978788475
"23447","54","4",9,51,17.5980542399873
"23448","54","reality",9,7,10.0416317898366
"23449","54","year",9,6,9.4550873636858
"23450","54","1",8,55,19.0376835700066
"23451","54","5",8,50,18.651662375807
"23452","54","back",8,4,8.42206476617281
"23453","54","pilot",8,5,9.32583118790348
"23454","54","project",8,10,12.1331861099611
"23455","54","build",7,23,16.570685868171
"23456","54","buy",7,7,11.4220647661728
"23457","54","ds",7,3,7.75488750216347
"23458","54","machine",7,30,17.7206717868256
"23459","54","ml",7,9,12.5097750043269
"23460","54","organizational",7,16,15
"23461","54","outsource",7,3,7.75488750216347
"23462","54","plateau",7,12,13.7548875021635
"23463","54","principles",7,6,10.7548875021635
"23464","54","science",7,34,18.262388523751
"23465","54","strategy",7,39,18.8562066565867
"23466","54","virtual",7,11,13.3782948559119
"23467","54","15",6,51,21.5011728539022
"23468","54","35",6,22,17.5924310727014
"23469","54","cognitive",6,5,10.7045559171897
"23470","54","cycle",6,28,18.7135764888493
"23471","54","design",6,15,15.811927067616
"23472","54","exercise",6,4,9.66717726400934
"23473","54","expectations",6,16,16.1119621066822
"23474","54","july",6,13,15.1466613246867
"23475","54","member",6,2,6.4447848426729
"23476","54","next",6,24,17.9969408357721
"23477","54","organization",6,35,19.7509551420297
"23478","54","report",6,16,16.1119621066822
"23479","54","share",6,22,17.5924310727014
"23480","54","steps",6,10,13.9269483385261
"23481","54","summary",6,4,9.66717726400934
"23482","54","workshop",6,5,10.7045559171897
"23483","54","30",5,35,21.3631674585789
"23484","54","accelerator",5,2,6.97085365434048
"23485","54","agenda",5,8,13.941707308681
"23486","54","decisions",5,20,18.5491909541914
"23487","54","moving",5,11,15.5430225975296
"23488","54","past",5,2,6.97085365434048
"23489","54","peak",5,11,15.5430225975296
"23490","54","productivity",5,18,18.0193952944852
"23491","54","source",5,36,21.5048221216554
"23492","54","assistants",4,4,11.4220647661728
"23493","54","autonomy",4,6,13.6492246225126
"23494","54","crowdsourcing",4,5,12.6477592827908
"23495","54","disillusionment",4,11,16.978638922798
"23496","54","general",4,10,16.4551142048484
"23497","54","innovation",4,34,23.1771316114772
"23498","54","knowledge",4,6,13.6492246225126
"23499","54","less",4,24,21.2639344666278
"23500","54","level",4,21,20.5304662809137
"23501","54","mainstream",4,12,17.4565795445702
"23502","54","platforms",4,34,23.1771316114772
"23503","54","predictive",4,14,18.3033064245739
"23504","54","smart",4,11,16.978638922798
"23505","54","time",4,37,23.6415928349145
"23506","54","trough",4,11,16.978638922798
"23507","54","vehicle",4,2,7.61470984411521
"23508","54","2022",3,4,12.6671772640093
"23509","54","24",3,34,25.7036569660627
"23510","54","adoption",3,24,23.5819033364933
"23511","54","alexander",3,11,18.8294702700023
"23512","54","algorithm",3,6,15.1371184938204
"23513","54","apps",3,13,19.8471010428278
"23514","54","asics",3,2,8.4447848426729
"23515","54","computer",3,5,14.026484012077
"23516","54","computing",3,9,17.6070597236314
"23517","54","da",3,15,20.7188176632245
"23518","54","discussions",3,2,8.4447848426729
"23519","54","enlightenment",3,11,18.8294702700023
"23520","54","ensemble",3,3,10.9147260724839
"23521","54","g00314732",3,2,8.4447848426729
"23522","54","generation",3,12,19.3595109151568
"23523","54","gpu",3,3,10.9147260724839
"23524","54","graph",3,11,18.8294702700023
"23525","54","humanintheloop",3,2,8.4447848426729
"23526","54","inflated",3,11,18.8294702700023
"23527","54","information",3,51,28.1735981958737
"23528","54","intelligent",3,4,12.6671772640093
"23529","54","linden",3,11,18.8294702700023
"23530","54","marketplaces",3,4,12.6671772640093
"23531","54","may",3,51,28.1735981958737
"23532","54","naturallanguage",3,5,14.026484012077
"23533","54","network",3,7,16.076146568234
"23534","54","neural",3,3,10.9147260724839
"23535","54","obsolete",3,12,19.3595109151568
"23536","54","people",3,24,23.5819033364933
"23537","54","prescriptive",3,9,17.6070597236314
"23538","54","process",3,33,25.5218039211497
"23539","54","provider",3,10,18.2488764334135
"23540","54","reinforcement",3,4,12.6671772640093
"23541","54","service",3,30,24.9412100845609
"23542","54","services",3,28,24.5209314109069
"23543","54","slope",3,11,18.8294702700023
"23544","54","trigger",3,12,19.3595109151568
"23545","54","will",3,38,26.3812017818237
"23546","54","40",2,23,26.5537227567408
"23547","54","50",2,18,24.8536644023524
"23548","54","advisors",2,2,9.61470984411521
"23549","54","aiops",2,2,9.61470984411521
"23550","54","airelated",2,2,9.61470984411521
"23551","54","algorithmic",2,6,17.2341871232338
"23552","54","algorithms",2,9,20.0463094802948
"23553","54","anything",2,2,9.61470984411521
"23554","54","appliances",2,4,14.4220647661728
"23555","54","approach",2,27,27.6657867594133
"23556","54","around",2,5,15.9696873776782
"23557","54","augmented",2,16,24.036774610288
"23558","54","austin",2,3,12.4268322011762
"23559","54","autonomous",2,10,20.7770422997358
"23560","54","benefits",2,16,24.036774610288
"23561","54","bots",2,2,9.61470984411521
"23562","54","bpo",2,3,12.4268322011762
"23563","54","commercial",2,4,14.4220647661728
"23564","54","concepts",2,6,17.2341871232338
"23565","54","confidential",2,51,32.0767168097886
"23566","54","considerations",2,4,14.4220647661728
"23567","54","consumer",2,7,18.3033064245739
"23568","54","conversational",2,11,21.4380705414353
"23569","54","crowded",2,2,9.61470984411521
"23570","54","csi",2,2,9.61470984411521
"23571","54","customer",2,36,29.66101932441
"23572","54","decision",2,23,26.5537227567408
"23573","54","digital",2,33,29.0575478205539
"23574","54","drones",2,4,14.4220647661728
"23575","54","ethics",2,10,20.7770422997358
"23576","54","expert",2,9,20.0463094802948
"23577","54","four",2,14,23.1106613466315
"23578","54","fpga",2,2,9.61470984411521
"23579","54","global",2,13,22.5966820148406
"23580","54","hardware",2,5,15.9696873776782
"23581","54","including",2,51,32.0767168097886
"23582","54","initiatives",2,27,27.6657867594133
"23583","54","insight",2,12,22.0415420452914
"23584","54","intended",2,51,32.0767168097886
"23585","54","interfaces",2,7,18.3033064245739
"23586","54","key",2,47,31.5102349781764
"23587","54","krensky",2,10,20.7770422997358
"23588","54","learn",2,11,21.4380705414353
"23589","54","lens",2,2,9.61470984411521
"23590","54","make",2,24,26.848896967349
"23591","54","management",2,46,31.3610776787984
"23592","54","marketers",2,2,9.61470984411521
"23593","54","moniker",2,2,9.61470984411521
"23594","54","neuromorphic",2,2,9.61470984411521
"23595","54","nlp",2,3,12.4268322011762
"23596","54","nothing",2,4,14.4220647661728
"23597","54","offer",2,11,21.4380705414353
"23598","54","open",2,28,27.9180162686891
"23599","54","operations",2,20,25.5843972217934
"23600","54","peter",2,10,20.7770422997358
"23601","54","please",2,46,31.3610776787984
"23602","54","presentation",2,51,32.0767168097886
"23603","54","proprietary",2,51,32.0767168097886
"23604","54","rationale",2,2,9.61470984411521
"23605","54","recognition",2,6,17.2341871232338
"23606","54","remotely",2,2,9.61470984411521
"23607","54","robots",2,4,14.4220647661728
"23608","54","shubhangi",2,9,20.0463094802948
"23609","54","sicular",2,10,20.7770422997358
"23610","54","solution",2,23,26.5537227567408
"23611","54","speech",2,8,19.2294196882304
"23612","54","stay",2,6,17.2341871232338
"23613","54","stick",2,3,12.4268322011762
"23614","54","summit",2,51,32.0767168097886
"23615","54","support",2,33,29.0575478205539
"23616","54","svetlana",2,10,20.7770422997358
"23617","54","technology",2,43,30.8933354989624
"23618","54","though",2,5,15.9696873776782
"23619","54","tom",2,3,12.4268322011762
"23620","54","tools",2,23,26.5537227567408
"23621","54","uavs",2,2,9.61470984411521
"23622","54","use",2,51,32.0767168097886
"23623","54","user",2,18,24.8536644023524
"23624","54","vashisth",2,9,20.0463094802948
"23625","54","vehicles",2,2,9.61470984411521
"23626","54","vision",2,20,25.5843972217934
"23627","54","11",1,47,38.064823829854
"23628","54","12",1,47,38.064823829854
"23629","54","13",1,47,38.064823829854
"23630","54","14",1,44,37.5122120041878
"23631","54","16",1,44,37.5122120041878
"23632","54","17",1,44,37.5122120041878
"23633","54","18",1,44,37.5122120041878
"23634","54","19",1,39,36.5015615128215
"23635","54","2020",1,23,32.0772847127978
"23636","54","22",1,51,38.7491421517601
"23637","54","23",1,51,38.7491421517601
"23638","54","41",1,12,26.6265045460125
"23639","54","44",1,8,23.2294196882304
"23640","54","54",1,7,22.1106613466315
"23641","54","6",1,51,38.7491421517601
"23642","54","612",1,1,5.8073549220576
"23643","54","7",1,51,38.7491421517601
"23644","54","8",1,51,38.7491421517601
"23645","54","86",1,3,15.0117947018973
"23646","54","9",1,48,38.2412143901278
"23647","54","action",1,21,31.3151011264712
"23648","54","adopted",1,2,11.6147098441152
"23649","54","agent",1,4,17.4220647661728
"23650","54","agility",1,14,27.9180162686891
"23651","54","agilitygranularity",1,2,11.6147098441152
"23652","54","aha",1,2,11.6147098441152
"23653","54","aiml",1,6,20.8191496239549
"23654","54","anxiety",1,4,17.4220647661728
"23655","54","applications",1,22,31.7048570821302
"23656","54","apply",1,12,26.6265045460125
"23657","54","assumptions",1,11,25.8975021600726
"23658","54","audience",1,51,38.7491421517601
"23659","54","automated",1,11,25.8975021600726
"23660","54","b",1,5,19.2916154725656
"23661","54","basic",1,9,24.2162344817371
"23662","54","bbo",1,1,5.8073549220576
"23663","54","beings",1,2,11.6147098441152
"23664","54","birthday",1,1,5.8073549220576
"23665","54","bottom",1,4,17.4220647661728
"23666","54","brazil",1,51,38.7491421517601
"23667","54","broader",1,8,23.2294196882304
"23668","54","business",1,48,38.2412143901278
"23669","54","buyers",1,7,22.1106613466315
"23670","54","c1",1,2,11.6147098441152
"23671","54","c2",1,2,11.6147098441152
"23672","54","c3",1,2,11.6147098441152
"23673","54","c4",1,2,11.6147098441152
"23674","54","can",1,39,36.5015615128215
"23675","54","capture",1,5,19.2916154725656
"23676","54","challenges",1,17,29.5447023719203
"23677","54","citizen",1,22,31.7048570821302
"23678","54","clarification",1,2,11.6147098441152
"23679","54","clear",1,13,27.2971217329817
"23680","54","clients",1,7,22.1106613466315
"23681","54","complete",1,4,17.4220647661728
"23682","54","completion",1,2,11.6147098441152
"23683","54","conclusions",1,1,5.8073549220576
"23684","54","consult",1,2,11.6147098441152
"23685","54","contact",1,46,37.8846396348554
"23686","54","contain",1,51,38.7491421517601
"23687","54","control",1,19,30.4765776757981
"23688","54","copied",1,51,38.7491421517601
"23689","54","costeffectiveness",1,2,11.6147098441152
"23690","54","creates",1,4,17.4220647661728
"23691","54","current",1,19,30.4765776757981
"23692","54","customerfacing",1,1,5.8073549220576
"23693","54","daily",1,2,11.6147098441152
"23694","54","dangerous",1,2,11.6147098441152
"23695","54","defined",1,12,26.6265045460125
"23696","54","deliver",1,12,26.6265045460125
"23697","54","deploy",1,12,26.6265045460125
"23698","54","deterministic",1,2,11.6147098441152
"23699","54","discussion",1,2,11.6147098441152
"23700","54","displayed",1,51,38.7491421517601
"23701","54","distributed",1,51,38.7491421517601
"23702","54","document",1,12,26.6265045460125
"23703","54","dots",1,2,11.6147098441152
"23704","54","douglas",1,9,24.2162344817371
"23705","54","earliest",1,1,5.8073549220576
"23706","54","early",1,7,22.1106613466315
"23707","54","ease",1,5,19.2916154725656
"23708","54","efficiency",1,13,27.2971217329817
"23709","54","employees",1,10,25.0989703946232
"23710","54","engaged",1,3,15.0117947018973
"23711","54","expected",1,7,22.1106613466315
"23712","54","experience",1,22,31.7048570821302
"23713","54","explain",1,3,15.0117947018973
"23714","54","express",1,51,38.7491421517601
"23715","54","faq",1,5,19.2916154725656
"23716","54","feedback",1,9,24.2162344817371
"23717","54","first",1,11,25.8975021600726
"23718","54","five",1,13,27.2971217329817
"23719","54","form",1,8,23.2294196882304
"23720","54","forms",1,4,17.4220647661728
"23721","54","fun",1,3,15.0117947018973
"23722","54","future",1,26,33.1044766550393
"23723","54","g00319191",1,3,15.0117947018973
"23724","54","g00324274",1,2,11.6147098441152
"23725","54","g00327948",1,5,19.2916154725656
"23726","54","g00331893",1,4,17.4220647661728
"23727","54","g00334219",1,4,17.4220647661728
"23728","54","generic",1,5,19.2916154725656
"23729","54","getting",1,7,22.1106613466315
"23730","54","government",1,6,20.8191496239549
"23731","54","ground",1,4,17.4220647661728
"23732","54","groups",1,5,19.2916154725656
"23733","54","half",1,2,11.6147098441152
"23734","54","headed",1,2,11.6147098441152
"23735","54","hierarchy",1,4,17.4220647661728
"23736","54","high",1,10,25.0989703946232
"23737","54","huge",1,6,20.8191496239549
"23738","54","human",1,13,27.2971217329817
"23739","54","hurts",1,2,11.6147098441152
"23740","54","ideascomments",1,2,11.6147098441152
"23741","54","impact",1,27,33.4206742615768
"23742","54","increased",1,11,25.8975021600726
"23743","54","initiative",1,14,27.9180162686891
"23744","54","instead",1,3,15.0117947018973
"23745","54","introduces",1,1,5.8073549220576
"23746","54","keep",1,12,26.6265045460125
"23747","54","lab",1,13,27.2971217329817
"23748","54","laney",1,9,24.2162344817371
"23749","54","later",1,3,15.0117947018973
"23750","54","layers",1,3,15.0117947018973
"23751","54","leading",1,12,26.6265045460125
"23752","54","legally",1,51,38.7491421517601
"23753","54","levels",1,13,27.2971217329817
"23754","54","lob",1,6,20.8191496239549
"23755","54","machinelearning",1,5,19.2916154725656
"23756","54","machines",1,5,19.2916154725656
"23757","54","materials",1,51,38.7491421517601
"23758","54","maturity",1,10,25.0989703946232
"23759","54","means",1,6,20.8191496239549
"23760","54","mike",1,3,15.0117947018973
"23761","54","model",1,40,36.7136802387384
"23762","54","moments",1,10,25.0989703946232
"23763","54","month",1,2,11.6147098441152
"23764","54","multiple",1,27,33.4206742615768
"23765","54","myths",1,2,11.6147098441152
"23766","54","new",1,44,37.5122120041878
"23767","54","others",1,35,35.5949218971394
"23768","54","otherwise",1,51,38.7491421517601
"23769","54","output",1,3,15.0117947018973
"23770","54","owned",1,51,38.7491421517601
"23771","54","packaged",1,6,20.8191496239549
"23772","54","parse",1,2,11.6147098441152
"23773","54","participating",1,2,11.6147098441152
"23774","54","paulo",1,51,38.7491421517601
"23775","54","performed",1,4,17.4220647661728
"23776","54","permission",1,51,38.7491421517601
"23777","54","perspective",1,9,24.2162344817371
"23778","54","peterkrensky",1,1,5.8073549220576
"23779","54","peterkrenskygartnercom",1,1,5.8073549220576
"23780","54","pillars",1,3,15.0117947018973
"23781","54","planning",1,25,32.7758760230735
"23782","54","point",1,17,29.5447023719203
"23783","54","potential",1,10,25.0989703946232
"23784","54","practice",1,11,25.8975021600726
"23785","54","prepare",1,14,27.9180162686891
"23786","54","present",1,6,20.8191496239549
"23787","54","priorities",1,7,22.1106613466315
"23788","54","processes",1,26,33.1044766550393
"23789","54","processing",1,23,32.0772847127978
"23790","54","profiles",1,6,20.8191496239549
"23791","54","programs",1,10,25.0989703946232
"23792","54","protected",1,51,38.7491421517601
"23793","54","publicly",1,51,38.7491421517601
"23794","54","quality",1,23,32.0772847127978
"23795","54","recipients",1,51,38.7491421517601
"23796","54","recommended",1,47,38.064823829854
"23797","54","reliable",1,5,19.2916154725656
"23798","54","reports",1,18,30.0235894037947
"23799","54","representative",1,46,37.8846396348554
"23800","54","request",1,3,15.0117947018973
"23801","54","research",1,48,38.2412143901278
"23802","54","respect",1,5,19.2916154725656
"23803","54","resulting",1,6,20.8191496239549
"23804","54","rollings",1,3,15.0117947018973
"23805","54","rules",1,10,25.0989703946232
"23806","54","são",1,56,39.5327261128043
"23807","54","scattered",1,3,15.0117947018973
"23808","54","scientists",1,14,27.9180162686891
"23809","54","separate",1,11,25.8975021600726
"23810","54","simulation",1,4,17.4220647661728
"23811","54","sole",1,51,38.7491421517601
"23812","54","something",1,6,20.8191496239549
"23813","54","speak",1,5,19.2916154725656
"23814","54","speakers",1,3,15.0117947018973
"23815","54","special",1,2,11.6147098441152
"23816","54","start",1,18,30.0235894037947
"23817","54","started",1,8,23.2294196882304
"23818","54","state",1,18,30.0235894037947
"23819","54","steering",1,3,15.0117947018973
"23820","54","strategic",1,39,36.5015615128215
"23821","54","subset",1,3,15.0117947018973
"23822","54","supporting",1,51,38.7491421517601
"23823","54","tasks",1,11,25.8975021600726
"23824","54","team",1,17,29.5447023719203
"23825","54","teams",1,17,29.5447023719203
"23826","54","tech",1,7,22.1106613466315
"23827","54","technologies",1,23,32.0772847127978
"23828","54","terms",1,7,22.1106613466315
"23829","54","thank",1,2,11.6147098441152
"23830","54","timeline",1,2,11.6147098441152
"23831","54","touch",1,3,15.0117947018973
"23832","54","transformational",1,4,17.4220647661728
"23833","54","unit",1,9,24.2162344817371
"23834","54","upskilling",1,5,19.2916154725656
"23835","54","usage",1,11,25.8975021600726
"23836","54","using",1,30,34.3034101744629
"23837","54","valid",1,8,23.2294196882304
"23838","54","whole",1,6,20.8191496239549
"23839","54","without",1,51,38.7491421517601
"23840","54","workers",1,6,20.8191496239549
"23841","54","written",1,51,38.7491421517601
"23842","55","gartner",24,56,8.32125906607058
"23843","55","2018",22,56,9.17579233409437
"23844","55","affiliates",22,56,9.17579233409437
"23845","55","inc",22,56,9.17579233409437
"23846","55","andor",21,56,9.63266248561192
"23847","55","reserved",20,56,10.1118276232938
"23848","55","rights",20,56,10.1118276232938
"23849","55","focus",14,30,11.813781191217
"23850","55","control",12,19,11.6629543336001
"23851","55","flexibility",10,8,9.94170730868097
"23852","55","identify",10,23,13.728409067121
"23853","55","market",10,36,15.3348971202131
"23854","55","value",10,36,15.3348971202131
"23855","55","analysis",9,31,15.7037755022315
"23856","55","culture",9,11,11.7614383799319
"23857","55","eg",9,14,12.6790617104519
"23858","55","act",8,5,9.32583118790348
"23859","55","customers",8,12,12.8716170438491
"23860","55","differentiation",8,3,7.25690719973387
"23861","55","external",8,24,15.6789719659067
"23862","55","freedom",8,3,7.25690719973387
"23863","55","integration",8,26,16.0031575006161
"23864","55","internal",8,19,14.7327951354674
"23865","55","right",7,30,17.7206717868256
"23866","55","stability",7,1,3
"23867","55","together",7,10,12.9657842846621
"23868","55","better",6,14,15.4911840675129
"23869","55","customer",6,36,19.881919564862
"23870","55","first",6,11,14.370038651365
"23871","55","understand",6,12,14.7745484144357
"23872","55","companies",5,8,13.941707308681
"23873","55","cultures",5,1,3.48542682717024
"23874","55","monitor",5,10,15.0637641270212
"23875","55","processes",5,26,19.8684655202757
"23876","55","social",5,24,19.4659781287533
"23877","55","things",5,24,19.4659781287533
"23878","55","will",5,38,21.7766941695713
"23879","55","1",4,55,25.8190432835313
"23880","55","2",4,55,25.8190432835313
"23881","55","churn",4,8,15.2294196882304
"23882","55","continually",4,2,7.61470984411521
"23883","55","create",4,27,21.9108992572499
"23884","55","employees",4,10,16.4551142048484
"23885","55","four",4,14,18.3033064245739
"23886","55","media",4,9,15.8763844788524
"23887","55","opportunities",4,16,19.036774610288
"23888","55","orientation",4,2,7.61470984411521
"23889","55","story",4,5,12.6477592827908
"23890","55","trends",4,22,20.7859938448556
"23891","55","ability",3,23,23.3226461420375
"23892","55","analytics",3,51,28.1735981958737
"23893","55","apply",3,12,19.3595109151568
"23894","55","autonomous",3,10,18.2488764334135
"23895","55","campaign",3,5,14.026484012077
"23896","55","can",3,39,26.5394346939753
"23897","55","cohesion",3,1,4.22239242133645
"23898","55","commitment",3,1,4.22239242133645
"23899","55","competitive",3,7,16.076146568234
"23900","55","data",3,51,28.1735981958737
"23901","55","determining",3,4,12.6671772640093
"23902","55","done",3,4,12.6671772640093
"23903","55","encouraged",3,1,4.22239242133645
"23904","55","environment",3,12,19.3595109151568
"23905","55","exercise",3,4,12.6671772640093
"23906","55","fire",3,2,8.4447848426729
"23907","55","get",3,13,19.8471010428278
"23908","55","group",3,7,16.076146568234
"23909","55","hire",3,4,12.6671772640093
"23910","55","humane",3,1,4.22239242133645
"23911","55","including",3,51,28.1735981958737
"23912","55","influencer",3,2,8.4447848426729
"23913","55","loyalty",3,2,8.4447848426729
"23914","55","made",3,3,10.9147260724839
"23915","55","may",3,51,28.1735981958737
"23916","55","measure",3,13,19.8471010428278
"23917","55","members",3,8,16.8895696853458
"23918","55","participate",3,4,12.6671772640093
"23919","55","prospects",3,3,10.9147260724839
"23920","55","reputation",3,3,10.9147260724839
"23921","55","segments",3,1,4.22239242133645
"23922","55","selfassessment",3,2,8.4447848426729
"23923","55","semi",3,1,4.22239242133645
"23924","55","service",3,30,24.9412100845609
"23925","55","success",3,19,22.1588093604872
"23926","55","table",3,1,4.22239242133645
"23927","55","teams",3,17,21.4812645447262
"23928","55","us",3,7,16.076146568234
"23929","55","valve",3,1,4.22239242133645
"23930","55","working",3,4,12.6671772640093
"23931","55","zappos",3,1,4.22239242133645
"23932","55","3",2,56,32.7253711907467
"23933","55","4",2,51,32.0767168097886
"23934","55","5",2,50,31.9393747553564
"23935","55","6",2,51,32.0767168097886
"23936","55","ad",2,14,23.1106613466315
"23937","55","adaptability",2,1,4.8073549220576
"23938","55","adjust",2,5,15.9696873776782
"23939","55","agencies",2,4,14.4220647661728
"23940","55","authority",2,5,15.9696873776782
"23941","55","capture",2,5,15.9696873776782
"23942","55","catchup",2,1,4.8073549220576
"23943","55","changing",2,10,20.7770422997358
"23944","55","clan",2,1,4.8073549220576
"23945","55","collaborative",2,4,14.4220647661728
"23946","55","compete",2,3,12.4268322011762
"23947","55","competitors",2,6,17.2341871232338
"23948","55","conditions",2,6,17.2341871232338
"23949","55","confidential",2,51,32.0767168097886
"23950","55","coordinate",2,2,9.61470984411521
"23951","55","decision",2,23,26.5537227567408
"23952","55","develop",2,16,24.036774610288
"23953","55","effective",2,15,23.5891646567968
"23954","55","electric",2,1,4.8073549220576
"23955","55","emphasize",2,1,4.8073549220576
"23956","55","etc",2,16,24.036774610288
"23957","55","excel",2,2,9.61470984411521
"23958","55","focusing",2,7,18.3033064245739
"23959","55","force",2,5,15.9696873776782
"23960","55","general",2,10,20.7770422997358
"23961","55","gets",2,4,14.4220647661728
"23962","55","google",2,13,22.5966820148406
"23963","55","government",2,6,17.2341871232338
"23964","55","hierarchical",2,1,4.8073549220576
"23965","55","hierarchy",2,4,14.4220647661728
"23966","55","hightech",2,1,4.8073549220576
"23967","55","hocracy",2,1,4.8073549220576
"23968","55","intended",2,51,32.0767168097886
"23969","55","jack",2,1,4.8073549220576
"23970","55","leaders",2,22,26.2454254634929
"23971","55","making",2,11,21.4380705414353
"23972","55","mcdonalds",2,1,4.8073549220576
